scalar,RGB_r,RGB_g,RGB_b
0.0,0.0,0.0,0.0
0.000977517106549,0.00443604377122,0.000253499837993,0.00378499841349
0.0019550342131,0.00903712119976,0.000440903637967,0.00774591840267
0.00293255131965,0.0134243478501,0.000705103661633,0.0115835406975
0.0039100684262,0.0179752769031,0.00090348897895,0.0155986433794
0.00488758553275,0.022500890917,0.0011074096847,0.0196411935567
0.0058651026393,0.0270012821985,0.00131684002062,0.0237111570641
0.00684261974585,0.0314765446506,0.00153175383564,0.0278084985225
0.00782013685239,0.0359267737904,0.00175212458224,0.0319331813168
0.00879765395894,0.0403520667679,0.00197792531272,0.0360851675723
0.00977517106549,0.0447254744177,0.00213905521673,0.0404208753488
0.010752688172,0.0486617205774,0.00237579388573,0.0444405373719
0.0117302052786,0.0525298969992,0.00254812559547,0.0484072826779
0.0127077223851,0.0561918195072,0.00272609359819,0.0521956970053
0.0136852394917,0.0596725551916,0.00290966724513,0.0558282620911
0.0146627565982,0.0631235498853,0.00302953873944,0.0594456926618
0.0156402737048,0.0662942610351,0.00322438764064,0.0628138118897
0.0166177908113,0.0694564619795,0.00335578511593,0.0661865196546
0.0175953079179,0.0724923910079,0.00349297370061,0.0694530899072
0.0185728250244,0.0754133619746,0.00363591874309,0.0726234926204
0.019550342131,0.0782290992915,0.00378458510374,0.0757062766157
0.0205278592375,0.0810529461232,0.00387059804039,0.0788101402871
0.0215053763441,0.0836792516647,0.00403075386375,0.0817363605642
0.0224828934506,0.0863214883301,0.00412849073633,0.084690932549
0.0234604105572,0.0887852824349,0.0042999871005,0.0874840362084
0.0244379276637,0.0912705665225,0.00440929452036,0.0903107012711
0.0254154447703,0.0936837239692,0.00452440427314,0.0930789760181
0.0263929618768,0.0961176385026,0.00457785281586,0.0958808252862
0.0273704789834,0.0983974684674,0.00470459556393,0.0985418345855
0.0283479960899,0.100614153113,0.00483748630248,0.101164794796
0.0293255131965,0.102752260805,0.00497913910467,0.10380566779
0.030303030303,0.104812736545,0.00512998138941,0.106472094188
0.0312805474096,0.106874714966,0.00522379930168,0.109251708633
0.0322580645161,0.108786984361,0.00539348773401,0.111969722919
0.0332355816227,0.110701684643,0.00550683024766,0.114802069105
0.0342130987292,0.112545549591,0.00563018568196,0.117661035151
0.0351906158358,0.114320930254,0.00576363389968,0.120546587579
0.0361681329423,0.116029940556,0.00590725617398,0.123458693345
0.0371456500489,0.117674481782,0.00606113518939,0.126397319664
0.0381231671554,0.119256263629,0.00622535504208,0.12936243384
0.039100684262,0.120835490915,0.00633596213593,0.13244664195
0.0400782013685,0.122351763359,0.00645715442136,0.135558547828
0.0410557184751,0.123791909318,0.00662161924543,0.138605044157
0.0420332355816,0.125231534255,0.00675209853559,0.141679034779
0.0430107526882,0.126614017836,0.0069150966664,0.144685155147
0.0439882697947,0.127995498952,0.00704570814824,0.147717247813
0.0449657869013,0.129320143947,0.00721208121366,0.150678652506
0.0459433040078,0.13064345629,0.00734761876721,0.153664532265
0.0469208211144,0.131910400958,0.00752205894591,0.156576941777
0.0478983382209,0.133175819145,0.00766716307414,0.159512350871
0.0488758553275,0.134439278473,0.00778288608698,0.162470669351
0.049853372434,0.135646961998,0.00794128185312,0.165352037965
0.0508308895406,0.136852657319,0.00807173986113,0.16825486244
0.0518084066471,0.138055992649,0.00817421300748,0.171179055963
0.0527859237537,0.139204409223,0.00832298691955,0.174022863272
0.0537634408602,0.140350581852,0.00844515874607,0.176886604509
0.0547409579668,0.141442810296,0.00861643715246,0.179667275212
0.0557184750733,0.142533007137,0.00876243543546,0.18246646032
0.0566959921799,0.143620895922,0.00888309909499,0.185284075707
0.0576735092864,0.144706207473,0.00897837256093,0.188120036971
0.058651026393,0.145738985579,0.00912672558157,0.19086886145
0.0596285434995,0.146769546696,0.00925094104795,0.193634627674
0.0606060606061,0.147748829216,0.00943079931139,0.196310631881
0.0615835777126,0.148774734369,0.00950722392912,0.199109414403
0.0625610948192,0.149749824252,0.00964047652072,0.201817045062
0.0635386119257,0.150722750576,0.00975064793196,0.204540058009
0.0645161290323,0.151646272438,0.00992008216835,0.207169324221
0.0654936461388,0.152568185962,0.010067552606,0.209812597259
0.0664711632454,0.153488343002,0.0101929852116,0.212469791244
0.0674486803519,0.1544066005,0.0102963042724,0.215140819313
0.0684261974585,0.155322820465,0.0103774323501,0.217825593564
0.069403714565,0.156192092472,0.0105217520179,0.220412004447
0.0703812316716,0.157060008131,0.0106449219872,0.223010799738
0.0713587487781,0.15792646218,0.0107468581949,0.225621890529
0.0723362658847,0.158747969817,0.0109146746008,0.228131411032
0.0733137829912,0.159568765159,0.0110622328158,0.230651881352
0.0742913000978,0.160388772699,0.0111894425418,0.233183211803
0.0752688172043,0.161207921075,0.0112962116618,0.235725311508
0.0762463343109,0.162026143066,0.0113824462123,0.238278088357
0.0772238514174,0.162802354714,0.0115380339431,0.240724795578
0.0782013685239,0.1635784832,0.0116739917084,0.243180851237
0.0791788856305,0.164354487466,0.0117902199867,0.245646162781
0.080156402737,0.165130527321,0.0118858519867,0.248120654244
0.0811339198436,0.165902479779,0.0119767292497,0.250603862616
0.0821114369501,0.166668650902,0.0120694940646,0.25309554971
0.0830889540567,0.167390941359,0.0122573096946,0.255475601089
0.0840664711632,0.16814614192,0.0123543317651,0.257983434455
0.0850439882698,0.168895665365,0.0124531822132,0.260499493272
0.0860215053763,0.169639549988,0.0125538374685,0.263023689182
0.0869990224829,0.170377836395,0.0126562720556,0.265555932012
0.0879765395894,0.171074921605,0.0128563089556,0.267973315404
