scalar,RGB_r,RGB_g,RGB_b
0.0,0.334790850135,0.283084370265,0.756495219864
0.00392156862745,0.337561290171,0.288870665307,0.75908755887
0.0078431372549,0.340361067513,0.294629646599,0.761656612554
0.0117647058824,0.343190362832,0.300362947941,0.764202486914
0.0156862745098,0.346049351211,0.306072075394,0.766725289649
0.0196078431373,0.348938202224,0.311758419507,0.769225130144
0.0235294117647,0.351857080034,0.317423266129,0.771702119455
0.0274509803922,0.354806143481,0.323067805973,0.774156370289
0.0313725490196,0.35778554618,0.328693143119,0.776587996996
0.0352941176471,0.360795436618,0.334300302593,0.778997115548
0.0392156862745,0.36383595825,0.339890237125,0.781383843527
0.043137254902,0.366907249606,0.345463833214,0.78374830011
0.0470588235294,0.370009444391,0.351021916568,0.786090606056
0.0509803921569,0.373142671586,0.356565256994,0.78841088369
0.0549019607843,0.376307055561,0.362094572812,0.790709256893
0.0588235294118,0.37950271617,0.367610534848,0.792985851084
0.0627450980392,0.382729768867,0.373113770041,0.795240793209
0.0666666666667,0.385988324808,0.378604864721,0.79747421173
0.0705882352941,0.389278490958,0.384084367587,0.799686236607
0.0745098039216,0.3926003702,0.389552792421,0.801876999294
0.078431372549,0.395954061439,0.395010620559,0.804046632717
0.0823529411765,0.39933965971,0.400458303151,0.806195271268
0.0862745098039,0.402757256286,0.405896263232,0.808323050794
0.0901960784314,0.406206938778,0.411324897619,0.81043010858
0.0941176470588,0.409688791243,0.416744578643,0.812516583343
0.0980392156863,0.413202894289,0.422155655757,0.814582615219
0.101960784314,0.416749325171,0.427558457006,0.81662834575
0.105882352941,0.420328157899,0.43295329038,0.818653917878
0.109803921569,0.423939463332,0.438340445071,0.82065947593
0.113725490196,0.427583309283,0.443720192625,0.822645165609
0.117647058824,0.431259760609,0.449092788019,0.824611133985
0.121568627451,0.434968879309,0.454458470646,0.826557529486
0.125490196078,0.438710724618,0.459817465239,0.828484501885
0.129411764706,0.442485353099,0.465169982719,0.830392202294
0.133333333333,0.446292818732,0.470516220993,0.832280783153
0.137254901961,0.450133173002,0.47585636569,0.83415039822
0.141176470588,0.454006464984,0.481190590847,0.836001202566
0.145098039216,0.457912741431,0.486519059547,0.837833352563
0.149019607843,0.461852046851,0.491841924522,0.839647005875
0.152941176471,0.465824423591,0.497159328704,0.841442321455
0.156862745098,0.469829911912,0.502471405749,0.84321945953
0.160784313725,0.473868550068,0.507778280528,0.844978581598
0.164705882353,0.477940374377,0.513080069574,0.846719850421
0.16862745098,0.482045419294,0.51837688152,0.848443430012
0.172549019608,0.486183717477,0.523668817492,0.850149485636
0.176470588235,0.490355299862,0.52895597149,0.851838183795
0.180392156863,0.494560195721,0.534238430738,0.853509692226
0.18431372549,0.498798432726,0.53951627602,0.855164179894
0.188235294118,0.503070037014,0.544789581987,0.856801816985
0.192156862745,0.507375033243,0.550058417456,0.858422774899
0.196078431373,0.511713444646,0.555322845684,0.860027226244
0.2,0.516085293091,0.560582924631,0.861615344831
0.203921568627,0.520490599132,0.565838707202,0.86318730567
0.207843137255,0.524929382057,0.571090241485,0.864743284962
0.211764705882,0.529401659938,0.576337570966,0.866283460092
0.21568627451,0.53390744968,0.581580734739,0.86780800963
0.219607843137,0.538446767062,0.586819767698,0.869317113321
0.223529411765,0.543019626783,0.592054700728,0.870810952081
0.227450980392,0.547626042499,0.597285560876,0.872289707995
0.23137254902,0.552266026866,0.60251237152,0.87375356431
0.235294117647,0.556939591576,0.607735152523,0.875202705431
0.239215686275,0.561646747391,0.612953920389,0.876637316918
0.243137254902,0.566387504181,0.618168688396,0.878057585484
0.247058823529,0.571161870949,0.623379466739,0.879463698987
0.250980392157,0.57596985587,0.62858626265,0.88085584643
0.254901960784,0.580811466311,0.633789080527,0.882234217955
0.258823529412,0.585686708868,0.638987922045,0.883599004842
0.262745098039,0.590595589383,0.644182786265,0.884950399506
0.266666666667,0.595538112974,0.649373669742,0.886288595492
0.270588235294,0.600514284056,0.654560566623,0.887613787475
0.274509803922,0.605524106361,0.65974346874,0.888926171256
0.278431372549,0.610567582962,0.664922365706,0.890225943759
0.282352941176,0.615644716288,0.670097244993,0.891513303031
0.286274509804,0.620755508145,0.675268092022,0.892788448237
0.290196078431,0.625899959728,0.680434890237,0.89405157966
0.294117647059,0.631078071641,0.685597621182,0.895302898699
0.298039215686,0.636289843908,0.69075626457,0.896542607867
0.301960784314,0.641535275987,0.695910798356,0.897770910791
0.305882352941,0.646814366781,0.7010611988,0.898988012206
0.309803921569,0.652127114652,0.706207440527,0.90019411796
0.313725490196,0.657473517424,0.711349496594,0.901389435008
0.317647058824,0.6628535724,0.71648733854,0.902574171414
0.321568627451,0.668267276364,0.721620936446,0.903748536348
0.325490196078,0.67371462559,0.726750258984,0.904912740086
0.329411764706,0.679195615852,0.731875273474,0.906066994011
0.333333333333,0.68471024242,0.736995945924,0.907211510607
0.337254901961,0.690258500076,0.742112241083,0.908346503467
0.341176470588,0.695840383108,0.747224122484,0.909472187285
0.345098039216,0.701455885321,0.752331552487,0.91058877786
0.349019607843,0.707105000034,0.757434492319,0.911696492093
0.352941176471,0.712787720084,0.762532902115,0.912795547989
0.356862745098,0.718504037828,0.767626740959,0.913886164658
0.360784313725,0.72425394514,0.772715966914,0.91496856231
0.364705882353,0.730037433417,0.777800537064,0.916042962262
0.36862745098,0.735854493573,0.782880407545,0.917109586931
0.372549019608,0.74170511604,0.787955533579,0.918168659841
0.376470588235,0.747589290767,0.793025869505,0.919220405617
0.380392156863,0.753507007218,0.79809136881,0.920265049991
