scalar,RGB_r,RGB_g,RGB_b
0.0,0.2823645529290169,0.0,0.3310101940118055
0.015873015873015872,0.29026461026873923,0.002901668426970178,0.3550125463398473
0.031746031746031744,0.29702948940837964,0.02632969223354079,0.37792454175591295
0.047619047619047616,0.30263192542446854,0.05386290764895569,0.3996262632320766
0.06349206349206349,0.30703991838793226,0.07871329737471483,0.42000535857177557
0.07936507936507936,0.3102334635661126,0.10172732591850867,0.4389545884376291
0.09523809523809523,0.31220137398149805,0.12374957261216415,0.45638220846596406
0.1111111111111111,0.312951437700377,0.14515735061443302,0.47222257254792527
0.12698412698412698,0.3125126076159154,0.1661231607064502,0.4864349185295069
0.14285714285714285,0.31093764455559003,0.1867198329507134,0.499013125962462
0.15873015873015872,0.30830398935940256,0.20696653092781453,0.5099884166960459
0.1746031746031746,0.30471041696709256,0.22685580001310307,0.519427465222488
0.19047619047619047,0.30027510965327725,0.24636919702183707,0.5274275524264319
0.20634920634920634,0.2951314398289347,0.26548518043936575,0.5341128230263008
0.2222222222222222,0.28941439939337155,0.2841901004503875,0.5396222899396832
0.23809523809523808,0.2832598976339115,0.30247611871538177,0.5441032610232813
0.25396825396825395,0.2767996210098536,0.32034594050762244,0.5477066116625997
0.2698412698412698,0.27014556540832235,0.33781462526520156,0.5505716331591529
0.2857142857142857,0.2633950954372358,0.3549021741820773,0.5528267289276363
0.30158730158730157,0.25662702119738817,0.3716374224564232,0.554587351226669
0.31746031746031744,0.24988968464973427,0.3880551901315403,0.5559444472275017
0.3333333333333333,0.24321127505789647,0.40419159051679776,0.5569722290778042
0.3492063492063492,0.23659647952817364,0.4200873000266359,0.5577231114471908
0.36507936507936506,0.2300184606330084,0.4357821190371935,0.5582297947871762
0.38095238095238093,0.22343592231933318,0.45131576536428714,0.5585050564122376
0.3968253968253968,0.21679293082114826,0.4667234869293792,0.5585448407527468
0.4126984126984127,0.21001747731312448,0.4820388542787923,0.5583266598962907
0.42857142857142855,0.20303365450234195,0.49729398741766556,0.5578110963268489
0.4444444444444444,0.19577530101666563,0.5125124306043813,0.5569501003708213
0.4603174603174603,0.18818709905727138,0.527712648226893,0.555681981825937
0.47619047619047616,0.18023695984052585,0.5429102949095337,0.5539363308463459
0.49206349206349204,0.17194464823177902,0.5581118885699549,0.5516421551732078
0.5079365079365079,0.1633796666280409,0.5733201820952534,0.5487169775664716
0.5238095238095237,0.1547129768389417,0.5885298143837697,0.5450845278784138
0.5396825396825397,0.14622848926281254,0.6037333990407553,0.5406641565246435
0.5555555555555556,0.13838299237282264,0.6189127093649729,0.5353823657472225
0.5714285714285714,0.13182686795279983,0.6340509511445657,0.5291665063764508
0.5873015873015872,0.12742196402851808,0.6491221251809776,0.521950134762619
0.6031746031746031,0.12616284746240666,0.6640984323263873,0.5136729843212422
0.6190476190476191,0.1290028179516993,0.678948620438736,0.5042798840613167
0.6349206349206349,0.13660124526840164,0.6936394264600578,0.4937227889678178
0.6507936507936507,0.1491546218225523,0.7081333528368648,0.48195832152895096
0.6666666666666666,0.16640600246038467,0.7223917868234861,0.46895172451554185
0.6825396825396826,0.18785455061012413,0.7363738351430088,0.45466644483359114
0.6984126984126984,0.21287147471278584,0.7500397864478959,0.43907952932759114
0.7142857142857142,0.24090172204161298,0.7633448774061599,0.42216355577803744
0.7301587301587301,0.27148047778021706,0.7762468200258221,0.40390541607938213
0.746031746031746,0.3042473288080779,0.7887024407467876,0.38427818369782496
0.7619047619047619,0.33891190770128315,0.8006680951189098,0.3632706282058895
0.7777777777777777,0.37524662502581313,0.8121011997127445,0.3408641838674275
0.7936507936507936,0.4130644763515075,0.8229623486271944,0.3170414083533936
0.8095238095238095,0.45219020605764576,0.833214002282859,0.2917924402004845
0.8253968253968254,0.4924712753248352,0.842826009221976,0.26509419861263184
0.8412698412698412,0.5337402312444581,0.851774167176046,0.2369414331937163
0.8571428571428571,0.5758187113512072,0.8600490306624121,0.2073384027250591
0.873015873015873,0.6185129340515162,0.8676569048473717,0.17631880826315643
0.8888888888888888,0.6615981080051478,0.8746228545581495,0.1440121249017091
0.9047619047619047,0.7048306904546844,0.8809971660556193,0.11079162663514472
0.9206349206349206,0.7479396567468934,0.8868582806051593,0.07779808237702282
0.9365079365079365,0.790657955615173,0.8923069876396345,0.04864561198404541
0.9523809523809523,0.8327242554016181,0.8974672014735398,0.03381458406558647
0.9682539682539681,0.8739181256246547,0.9024694980214606,0.04447574610246006
0.9841269841269841,0.914039449780679,0.9074567491303355,0.07415263899823216
1.0,0.9529994532916154,0.9125452328290099,0.11085876909361342
